tconst	averageRating
tt0092719	6.4
tt0092720	4.9
tt0092721	6
tt0092722	5
tt0092723	5.8
tt0092725	3.9
tt0092729	6.8
tt0092732	5.8
tt0092733	4.8
tt0092734	6.4
tt0092736	4.2
tt0092739	6.8
tt0092743	4
tt0092744	4.8
tt0092745	7.7
tt0092746	5.6
tt0092747	5.4
tt0092748	5.2
tt0092750	4.5
tt0092751	6.2
tt0092752	7.2
tt0092754	7.2
tt0092755	6.9
tt0092757	6.8
tt0092758	7.7
tt0092759	5.3
tt0092760	4.7
tt0092761	6.8
tt0092764	5.1
tt0092765	4.5
tt0092767	4.6
tt0092769	4.1
tt0092770	6.2
tt0092771	5.3
tt0092772	7.4
tt0092773	6.5
tt0092774	5.4
tt0092775	5.3
tt0092776	5.6
tt0092778	6.8
tt0092781	5.9
tt0092783	6.4
tt0092784	7
tt0092785	7.8
tt0092786	3.3
tt0092787	4.5
tt0092789	6
tt0092791	7.2
tt0092793	7.4
tt0092794	6.8
tt0092795	4
tt0092796	6.1
tt0092797	6.4
tt0092798	5.4
tt0092800	6.7
tt0092801	4.5
tt0092802	5.7
tt0092803	6.8
tt0092804	7.4
tt0092806	5.8
tt0092807	5.9
tt0092809	5.2
tt0092812	4.5
tt0092813	4.2
tt0092814	6.2
tt0092815	5.9
tt0092816	6.4
tt0092817	7.6
tt0092818	6.6
tt0092820	5.7
tt0092822	4.6
tt0092823	6
tt0092824	6.9
tt0092826	7.9
tt0092827	5.9
tt0092829	7.3
tt0092830	6.1
tt0092831	4.2
tt0092832	4.1
tt0092833	6.8
tt0092834	5.7
tt0092837	5.8
tt0092839	6.8
tt0092840	5.1
tt0092841	5
tt0092842	6.2
tt0092843	7.3
tt0092844	5.4
tt0092847	4.7
tt0092848	5.3
tt0092850	4.7
tt0092852	6.6
tt0092853	4.8
tt0092854	4.9
tt0092855	7
tt0092857	5.5
tt0092858	5.6
tt0092859	5.1
tt0092860	5.1
tt0092861	5.2
tt0092863	4.5
tt0092864	3.8
tt0092865	5.5
tt0092866	4.9
tt0092867	3.7
tt0092868	6.1
tt0092870	3.8
tt0092872	6
tt0092873	4.6
tt0092875	5.8
tt0092879	7.9
tt0092880	6.9
tt0092881	5.8
tt0092882	5.3
tt0092884	5.9
tt0092887	7.1
tt0092888	5.1
tt0092889	5.8
tt0092890	7
tt0092892	4.5
tt0092896	5.2
tt0092897	5
tt0092899	7.1
tt0092900	4.8
tt0092901	6.5
tt0092902	5.7
tt0092903	6.1
tt0092904	6.6
tt0092905	7.6
tt0092906	6.3
tt0092907	6.2
tt0092908	4.8
tt0092909	4.8
tt0092910	4.6
tt0092915	6
tt0092916	5.1
tt0092917	6.5
tt0092921	4.4
tt0092922	5.4
tt0092924	7.1
tt0092925	6
tt0092926	3.2
tt0092929	7.2
tt0092930	7.5
tt0092931	6.4
tt0092933	5.7
tt0092934	6.8
tt0092937	6.9
tt0092939	5.2
tt0092941	6.7
tt0092942	7.3
tt0092943	4.7
tt0092944	6
tt0092946	6.1
tt0092948	7.7
tt0092949	5.6
tt0092950	6.7
tt0092951	6.5
tt0092954	4.7
tt0092955	6.8
tt0092956	8.2
tt0092958	4.5
tt0092961	5.8
tt0092962	3.3
tt0092963	8.2
tt0092964	5.1
tt0092965	7.7
tt0092966	6.3
tt0092967	5.7
tt0092969	6.3
tt0092971	4.7
tt0092972	6.1
tt0092974	5.5
tt0092979	6.4
tt0092982	7.1
tt0092983	6.4
tt0092984	4.9
tt0092985	5.6
tt0092987	5.9
tt0092991	7.7
tt0092992	3.9
tt0092995	5.8
tt0092997	6.6
tt0093001	4.9
tt0093002	4.8
tt0093003	4.9
tt0093004	7.4
tt0093006	6.8
tt0093008	5
tt0093009	4.2
tt0093010	6.9
tt0093011	5.4
tt0093014	6.3
tt0093015	7.2
tt0093016	6.4
tt0093017	5.6
tt0093022	4.2
tt0093023	6.5
tt0093024	6.7
tt0093025	8.3
tt0093027	4.6
tt0093028	2.9
tt0093029	6.2
tt0093030	6.1
tt0093031	6.1
tt0093033	5.4
tt0093034	6.8
tt0093036	5.7
tt0093040	7.2
tt0093041	4.3
tt0093042	4.1
tt0093043	5.7
tt0093044	6.6
tt0093045	6.4
tt0093049	5.2
tt0093050	6.2
tt0093051	6.2
tt0093052	5.5
tt0093054	6.7
tt0093055	6.6
tt0093056	6.1
tt0093057	4.9
tt0093058	8.3
tt0093059	6.8
tt0093061	7.7
tt0093062	4.6
tt0093067	6.8
tt0093068	5.8
tt0093069	6.5
tt0093071	5.8
tt0093072	2.6
tt0093073	6.4
tt0093075	6.1
tt0093077	6.5
tt0093083	7.6
tt0093087	6.7
tt0093088	3.5
tt0093090	4.8
tt0093091	4.6
tt0093092	5.6
tt0093093	7.1
tt0093098	2.9
tt0093101	6.6
tt0093103	6.2
tt0093104	6.7
tt0093105	7.3
tt0093106	5.8
tt0093107	4.1
tt0093108	4.3
tt0093109	6.7
tt0093111	7.4
tt0093112	6.4
tt0093113	5.4
tt0093115	4.7
tt0093116	5.2
tt0093117	6.3
tt0093118	6.5
tt0093120	6.6
tt0093121	7.4
tt0093124	7.3
tt0093125	7.3
tt0093127	6.6
tt0093131	6.1
tt0093132	8.1
tt0093133	6.9
tt0093136	7.8
tt0093137	6.7
tt0093139	6.9
tt0093142	3.1
tt0093143	6.1
tt0093144	6.7
tt0093145	5.9
tt0093146	5
tt0093148	6
tt0093151	7.2
tt0093156	6
tt0093157	5.8
tt0093158	3.3
tt0093160	4.6
tt0093161	5.3
tt0093163	4.5
tt0093164	5.6
tt0093165	5.3
tt0093166	6.7
tt0093169	6.9
tt0093170	6.1
tt0093171	5.6
tt0093172	3.9
tt0093173	7.3
tt0093175	5.3
tt0093176	5.7
tt0093177	7
tt0093178	6.2
tt0093181	8.1
tt0093182	6.2
tt0093183	8.2
tt0093185	7
tt0093186	6.4
tt0093188	5.4
tt0093190	6.7
tt0093191	8
tt0093192	7.1
tt0093194	5.5
tt0093199	6.8
tt0093200	7
tt0093201	4.3
tt0093204	4.4
tt0093205	7.2
tt0093206	7.4
tt0093207	7.3
tt0093209	7.3
tt0093210	6
tt0093213	4.9
tt0093214	3.4
tt0093215	5.8
tt0093216	7.9
tt0093217	4.3
tt0093218	7.6
tt0093219	4.7
tt0093220	5.4
tt0093221	4.2
tt0093223	7.3
tt0093224	3.7
tt0093225	7.2
tt0093227	3.4
tt0093228	6.8
tt0093229	6.6
tt0093230	6.9
tt0093231	4.7
tt0093232	5.9
tt0093233	4.7
tt0093234	4.8
tt0093235	7.1
tt0093237	7.2
tt0093238	4.5
tt0093239	6.8
tt0093240	4.3
tt0093244	6.2
tt0093245	4.9
tt0093251	6.3
tt0093252	5.2
tt0093253	6.2
tt0093255	6.3
tt0093258	7.4
tt0093259	6.7
tt0093260	6.8
tt0093261	6.4
tt0093265	8.3
tt0093266	4.2
tt0093267	7
tt0093268	3.9
tt0093270	5
tt0093272	3.3
tt0093273	6.1
tt0093274	6
tt0093275	3.8
tt0093276	3.2
tt0093277	6.7
tt0093278	4.5
tt0093283	7
tt0093284	6.6
tt0093286	4.8
tt0093287	5
tt0093290	6.5
tt0093291	7
tt0093293	6.6
tt0093295	7.2
tt0093296	4.2
tt0093297	6.5
tt0093298	5
tt0093299	5.6
tt0093300	3
tt0093302	6.8
tt0093303	6.5
tt0093304	7.3
tt0093305	6.3
tt0093306	6.1
tt0093308	5.8
tt0093309	6.4
tt0093310	7.6
tt0093311	6.1
tt0093312	8.2
tt0093315	3.9
tt0093317	7.3
tt0093318	4.5
tt0093319	4.4
tt0093320	6.9
tt0093321	5.5
tt0093322	5.3
tt0093323	5.3
tt0093325	4.4
tt0093327	4.8
tt0093328	6.3
tt0093331	6.7
tt0093332	7.9
tt0093333	6.6
tt0093334	4.8
tt0093335	4.7
tt0093336	7.1
tt0093338	6.1
tt0093340	4.6
tt0093341	6.8
tt0093342	8.1
tt0093343	6.8
tt0093345	4.6
tt0093346	5.1
tt0093347	5.4
tt0093348	6.9
tt0093349	5.6
tt0093351	3.9
tt0093354	6.5
tt0093355	5.8
tt0093358	6.1
tt0093361	6.1
tt0093362	4.2
tt0093365	5.6
tt0093367	5.9
tt0093368	4.4
tt0093370	7.2
tt0093371	7
tt0093373	6.1
tt0093374	6.5
tt0093378	6.9
tt0093379	5.9
tt0093381	6
tt0093383	6.7
tt0093385	5.8
tt0093389	7.7
tt0093392	5
tt0093393	6.6
tt0093394	6.6
tt0093396	5.5
tt0093400	7.6
tt0093402	6.3
tt0093403	6.4
tt0093405	2.2
tt0093406	5
tt0093407	6.4
tt0093409	7.6
tt0093411	4.5
tt0093412	7.1
tt0093413	3.6
tt0093415	5.6
tt0093416	6.9
tt0093418	5.2
tt0093419	5.9
tt0093421	6
tt0093422	6.7
tt0093424	5.2
tt0093426	7.7
tt0093427	8.6
tt0093428	6.7
tt0093429	6.4
tt0093430	6.9
tt0093431	7.1
tt0093435	7.1
tt0093437	7.3
tt0093438	5.6
tt0093441	5
tt0093442	6.1
tt0093443	5.1
tt0093445	6.3
tt0093446	6.3
tt0093447	5.9
tt0093449	5.7
tt0093450	8.2
tt0093451	6.2
tt0093452	4.5
tt0093453	7.2
tt0093454	6.6
tt0093455	4.1
tt0093456	3.8
tt0093457	6.1
tt0093458	6.7
tt0093460	6.1
tt0093461	7.3
tt0093462	5.5
tt0093464	6.5
tt0093466	7.1
tt0093467	6.4
tt0093468	5.6
tt0093469	6
tt0093470	7.2
tt0093473	6.1
tt0093474	4.9
tt0093475	6.8
tt0093476	5.5
tt0093477	5.5
tt0093480	3.7
tt0093481	5.6
tt0093482	7.8
tt0093483	5.7
tt0093489	5.9
tt0093491	4.2
tt0093493	5.9
tt0093494	5.3
tt0093496	4.9
tt0093497	7.2
tt0093498	5.8
tt0093502	7.2
tt0093504	5
tt0093505	6.9
tt0093506	4.6
tt0093507	5.4
tt0093508	6.4
tt0093509	7.9
tt0093512	7.7
tt0093516	3.5
tt0093517	5.3
tt0093518	5.9
tt0093522	6.2
tt0093523	6.4
tt0093524	6.7
tt0093525	4.4
tt0093531	6.7
tt0093532	6.3
tt0093533	3.9
tt0093534	6.4
tt0093535	4
tt0093536	5.9
tt0093538	5.6
tt0093539	5.1
tt0093541	3.5
tt0093543	6.4
tt0093545	7
tt0093546	5.8
tt0093547	4.5
tt0093548	7.1
tt0093549	4.7
tt0093550	4.4
tt0093554	5.5
tt0093555	5.2
tt0093556	6.4
tt0093557	7
tt0093558	6.3
tt0093560	7
tt0093561	5.2
tt0093562	6.9
tt0093563	3.4
tt0093565	7.1
tt0093566	7.2
tt0093567	5.5
tt0093569	5.9
tt0093571	6.8
tt0093572	7.2
tt0093575	5.8
tt0093576	6
tt0093577	6.8
tt0093578	7.8
tt0093579	6.6
tt0093582	4
tt0093584	5.9
tt0093588	6.5
tt0093589	4.6
tt0093590	7.5
tt0093591	4.9
tt0093592	4.8
tt0093593	7.3
tt0093594	5.2
tt0093595	6.3
tt0093596	5.5
tt0093597	6.8
tt0093598	5.8
tt0093599	6.8
tt0093603	8.7
tt0093605	7
tt0093607	7.8
tt0093608	5
tt0093611	5.2
tt0093612	7
tt0093614	4
tt0093615	7.3
tt0093617	5.6
tt0093618	6.9
tt0093620	5.3
tt0093621	5.1
tt0093624	6.2
tt0093626	4.3
tt0093628	5.1
tt0093629	6.6
tt0093630	5.2
tt0093632	7.7
tt0093633	7
tt0093634	5.9
tt0093635	3.8
tt0093637	3.4
tt0093638	6.1
tt0093639	4.4
tt0093640	7.1
tt0093641	6.4
tt0093644	6
tt0093645	5.9
tt0093648	6.5
tt0093650	5.8
tt0093651	6.6
tt0093652	4.8
tt0093653	6.2
tt0093654	5.8
tt0093655	6.1
tt0093657	7
tt0093658	4.8
tt0093660	6.6
tt0093663	2.7
tt0093664	7.4
tt0093665	6.8
tt0093666	5.4
tt0093667	5.7
tt0093668	7.2
tt0093670	4.9
tt0093671	4.3
tt0093673	3.1
tt0093674	6.6
tt0093675	7.8
tt0093676	4.1
tt0093677	7
tt0093680	6.5
tt0093681	6.1
tt0093683	6.6
tt0093684	5.3
tt0093685	6.9
tt0093686	7.1
tt0093687	6.8
tt0093689	3.9
tt0093690	6.2
tt0093691	7
tt0093692	5.8
tt0093693	6.9
tt0093699	4.1
tt0093700	5.1
tt0093701	4.1
tt0093702	4.3
tt0093704	7
tt0093707	7
tt0093708	5.5
tt0093709	6.5
tt0093710	5.1
tt0093711	4.4
tt0093712	6.8
tt0093713	7.8
tt0093714	4.5
tt0093717	5.4
tt0093720	7.9
tt0093726	5.4
tt0093727	6.4
tt0093728	7.3
tt0093729	5.3
tt0093731	3.8
tt0093732	4.6
tt0093733	7.2
tt0093734	6.3
tt0093735	5.8
tt0093736	7.2
tt0093737	5.3
tt0093740	4.9
tt0093741	4.1
tt0093742	7.4
tt0093743	6.6
tt0093744	5.9
tt0093745	5.8
tt0093747	5.2
tt0093748	7.6
tt0093752	6.1
tt0093754	8.3
tt0093756	5
tt0093758	4.5
tt0093759	7
tt0093762	6.1
tt0093763	5.9
tt0093764	4.3
tt0093765	6.2
tt0093766	7
tt0093768	3.1
tt0093769	6.8
tt0093771	6.3
tt0093772	7.2
tt0093773	7.8
tt0093774	6.1
tt0093775	3
tt0093776	7.3
tt0093777	6.7
tt0093778	3.5
tt0093779	8.1
tt0093780	6.3
tt0093781	6.4
tt0093784	5.4
tt0093786	7
tt0093788	7
tt0093789	4.8
tt0093790	3.8
tt0093791	7.1
tt0093793	6.1
tt0093794	7.3
tt0093797	6.5
tt0093798	6.4
tt0093800	5.8
tt0093801	5.6
tt0093802	8.2
tt0093804	5.2
tt0093805	6.3
tt0093807	7.4
tt0093809	5
tt0093810	5.2
tt0093813	6.9
tt0093814	6.1
tt0093816	5.9
tt0093818	7.5
tt0093820	5.6
tt0093821	3.9
tt0093822	7.3
tt0093827	6.4
tt0093828	6.1
tt0093830	4.3
tt0093831	5.8
tt0093833	4.2
tt0093834	6.3
tt0093838	7
tt0093839	5.6
tt0093840	5.9
tt0093843	5.6
tt0093844	7.2
tt0093845	6.9
tt0093847	5.5
tt0093854	4.3
tt0093855	4.3
tt0093857	5.1
tt0093858	2.3
tt0093861	4.6
tt0093863	4.8
tt0093864	4.8
tt0093865	5.2
tt0093866	6.3
tt0093869	5
tt0093870	7.6
tt0093872	2.3
tt0093873	4
tt0093876	5.5
tt0093881	5.8
tt0093886	6.6
tt0093888	4.7
tt0093891	5.6
tt0093892	5.5
tt0093893	6.5
tt0093894	6.7
tt0093895	5.3
tt0093896	7.1
tt0093897	5.5
tt0093898	5.6
tt0093899	4.5
tt0093902	7.3
tt0093903	4.5
tt0093905	7
tt0093907	5.3
tt0093908	4.2
tt0093910	4.3
tt0093911	5.3
tt0093912	6
tt0093913	6.7
tt0093917	6.6
tt0093918	7
tt0093919	4.4
tt0093920	5.5
tt0093922	6.1
tt0093924	7.4
tt0093926	6.7
tt0093930	7.3
tt0093932	4.2
tt0093934	6.7
tt0093936	6.5
tt0093937	4
tt0093940	6.5
tt0093941	5.4
tt0093943	5.3
tt0093944	7
tt0093949	6.3
tt0093952	7
tt0093953	6.3
tt0093954	5.9
tt0093955	6.4
tt0093956	4.7
tt0093957	7
tt0093959	5.9
tt0093962	6.6
tt0093963	6
tt0093964	6.8
tt0093965	7
tt0093966	5.4
tt0093968	7.2
tt0093969	5.6
tt0093970	8.1
tt0093974	3.8
tt0093978	7.5
tt0093980	5.4
tt0093982	5.9
tt0093983	4.6
tt0093984	6.1
tt0093985	6.1
tt0093986	5.3
tt0093987	4.5
tt0093988	4.4
tt0093989	6.5
tt0093990	5.4
tt0093991	4.6
tt0093992	6.1
tt0093993	6
tt0093995	5.3
tt0093996	4.7
tt0093997	6
tt0093999	6.7
tt0094000	6.3
tt0094001	6.1
tt0094002	6.1
tt0094003	6.6
tt0094005	5.4
tt0094006	7.1
tt0094007	5.9
tt0094008	6.1
tt0094009	6.2
tt0094010	7
tt0094011	6.8
tt0094012	7.1
tt0094013	8
tt0094015	4.1
tt0094016	4.8
tt0094018	4.9
tt0094019	3.9
tt0094020	5.9
tt0094021	4.7
tt0094022	4.4
tt0094025	6.6
tt0094027	7.3
tt0094031	6.8
tt0094033	5.1
tt0094034	4.8
tt0094035	6.8
tt0094037	4.1
tt0094038	5.8
tt0094039	6.8
tt0094042	7
tt0094045	6.9
tt0094046	3.7
tt0094048	5.7
tt0094049	7.3
tt0094050	5.4
tt0094054	6
tt0094055	7.8
tt0094056	6.4
tt0094057	6.1
tt0094058	5.9
tt0094059	5.2
tt0094060	4.5
tt0094061	4.9
tt0094062	4.1
tt0094065	5.5
tt0094068	4.8
tt0094070	5.5
tt0094071	4.8
tt0094072	6.6
tt0094073	6.8
tt0094074	3.7
tt0094076	7.4
tt0094077	3.8
tt0094078	5.4
tt0094079	3.9
tt0094080	4.2
tt0094081	7.3
tt0094082	6.6
tt0094084	5.1
tt0094085	5.5
tt0094086	6.2
tt0094087	4
tt0094089	7.6
tt0094091	7
tt0094092	6.5
tt0094094	6.4
tt0094096	7.2
tt0094097	7.4
tt0094099	8.2
tt0094100	6.3
tt0094101	5
tt0094103	3.2
tt0094105	7
tt0094106	6.8
tt0094107	4.8
tt0094108	5.1
tt0094117	5
tt0094118	3.4
tt0094121	4.2
tt0094122	4.7
tt0094123	4.6
tt0094124	5
tt0094125	4.3
tt0094126	6.3
tt0094130	5.2
tt0094131	4.8
tt0094132	5.5
tt0094133	4
tt0094134	5.5
tt0094135	4.4
tt0094137	6.1
tt0094138	7.1
tt0094140	5.3
tt0094142	6.3
tt0094144	5
tt0094145	6.7
tt0094146	6.6
tt0094147	5.7
tt0094148	5.4
tt0094149	3.7
tt0094150	6
tt0094152	4.3
tt0094155	6.6
tt0094156	7.1
tt0094157	8
tt0094158	5.3
tt0094159	6.1
tt0094160	4.9
tt0094162	5.8
tt0094164	5.5
tt0094165	6
tt0094167	4.4
tt0094168	6.8
tt0094169	4.8
tt0094170	5
tt0094172	5.2
tt0094173	7.2
tt0094176	6.9
tt0094178	7
tt0094179	4.5
tt0094180	5.5
tt0094182	7.4
tt0094183	6.6
tt0094184	5.8
tt0094185	7.5
tt0094187	5.3
tt0094188	4.3
tt0094194	4.7
tt0094197	6.3
tt0094198	3.8
tt0094201	5.8
tt0094202	7
tt0094204	8
tt0094205	6.6
tt0094207	4.8
tt0094208	5.9
tt0094209	4.6
tt0094210	7.2
tt0094215	4.9
tt0094217	4.1
tt0094218	6.4
tt0094220	6.8
tt0094222	6
tt0094223	5.6
tt0094226	7.9
tt0094229	6.9
tt0094233	5.4
tt0094235	7.9
tt0094236	5.8
tt0094237	4.1
tt0094238	7.3
tt0094239	6.7
tt0094241	5.6
tt0094242	7.7
tt0094243	5.7
tt0094245	5.5
tt0094248	6.6
tt0094249	6.1
tt0094250	7.4
tt0094254	4.8
tt0094255	4.9
tt0094256	5.8
tt0094257	7.9
tt0094259	5.5
tt0094260	5.8
tt0094263	6.9
tt0094264	4.6
tt0094265	5.9
tt0094269	7.3
tt0094271	3
tt0094274	3.5
tt0094280	6
tt0094281	5.6
tt0094282	5.5
tt0094283	6.6
tt0094284	4.7
tt0094285	6.1
tt0094287	3.8
tt0094288	4.8
tt0094289	5.8
tt0094291	7.4
tt0094293	6
tt0094294	3.6
tt0094295	5.2
tt0094297	5.9
tt0094298	3.3
tt0094299	5.6
tt0094304	6.1
tt0094305	6.4
tt0094307	7.3
tt0094313	4.1
tt0094314	7.1
tt0094315	7.3
tt0094317	6.3
tt0094318	6.2
tt0094319	7.8
tt0094320	6.2
tt0094321	4.8
tt0094323	4.3
tt0094325	5.3
tt0094328	5.9
tt0094329	8
tt0094331	6.8
tt0094332	6.6
tt0094334	6.5
tt0094335	6.6
tt0094336	7.6
tt0094343	7.3
tt0094344	6.8
tt0094345	7.4
tt0094346	5.7
tt0094347	7.4
tt0094348	7.1
tt0094349	7
tt0094350	5.7
tt0094351	6.4
tt0094352	5.9
tt0094353	5.8
tt0094354	5.8
tt0094355	7
tt0094356	6.4
tt0094357	7.3
tt0094359	5.6
tt0094361	4.2
tt0094365	7.6
tt0094366	6.5
tt0094367	6
tt0094368	6.5
tt0094369	7.8
tt0094370	6.9
tt0094371	7.6
tt0094373	5.5
tt0094374	7
tt0094375	6.4
tt0094376	5.6
tt0094377	6.1
tt0094378	6.8
tt0094379	7.2
tt0094380	4.4
tt0094381	7.2
tt0094382	6.8
tt0094383	4.2
tt0094384	3
tt0094385	5.1
tt0094387	6.6
tt0094388	5.9
tt0094393	6.4
tt0094394	6.2
tt0094395	4.1
tt0094396	6.7
tt0094397	6.3
tt0094399	7.6
tt0094405	6.6
tt0094406	7
tt0094407	7.5
tt0094587	5.9
tt0094590	8.3
tt0094591	4.7
tt0094593	5.7
tt0094594	5.8
tt0094595	6.7
tt0094596	6
tt0094597	5.1
tt0094598	7.2
tt0094599	5
tt0094602	6
tt0094604	6.6
tt0094606	6.8
tt0094607	4.8
tt0094608	7.2
tt0094612	5.5
tt0094613	6.4
tt0094618	4.3
tt0094619	6
tt0094620	4.2
tt0094621	7.7
tt0094622	6.4
tt0094623	6.3
tt0094624	6.8
tt0094625	8
tt0094626	5.4
tt0094627	5.4
tt0094629	4.2
tt0094630	7.7
tt0094631	6.3
tt0094632	3.9
tt0094637	5.7
tt0094639	5.4
tt0094641	7.5
tt0094642	5.8
tt0094643	4.8
tt0094644	4.3
tt0094645	5.3
tt0094646	5.8
tt0094648	6.1
tt0094649	6.5
tt0094651	6.6
tt0094652	6
tt0094654	6
tt0094655	3.6
tt0094656	5
tt0094657	7
tt0094658	4
tt0094661	5.6
tt0094662	6.8
tt0094663	7.3
tt0094665	7.5
tt0094666	4.2
tt0094667	7
tt0094669	6.2
tt0094671	4.9
tt0094675	7.5
tt0094676	4.5
tt0094678	4.6
tt0094680	5.6
tt0094681	7.3
tt0094682	7.4
tt0094683	7.8
tt0094684	5.2
tt0094687	6.1
tt0094690	6
tt0094693	3.9
tt0094694	5.9
tt0094695	6.3
tt0094700	7.1
tt0094701	5.6
tt0094703	5.9
tt0094705	6.3
tt0094706	6.1
tt0094709	7
tt0094710	2.2
tt0094711	6.1
tt0094712	6.5
tt0094713	6.9
tt0094714	4.5
tt0094715	7
tt0094716	7.3
tt0094717	5.5
tt0094720	5.2
tt0094721	7.5
tt0094727	5.6
tt0094728	5.4
tt0094729	5.7
tt0094730	5.8
tt0094731	6.3
tt0094734	4
tt0094735	6.9
tt0094736	6
tt0094737	7.3
tt0094738	6.8
tt0094739	6.4
tt0094743	8.1
tt0094744	5.1
tt0094745	7.7
tt0094746	6.6
tt0094747	7.2
tt0094748	6.9
tt0094750	3.9
tt0094751	3
tt0094752	5.1
tt0094755	3.3
tt0094756	5.6
tt0094758	6.9
tt0094759	3.9
tt0094760	8.1
tt0094761	6.6
tt0094762	4.6
tt0094763	5.1
tt0094764	6.5
tt0094765	4.6
tt0094768	5.2
tt0094769	4.1
tt0094770	5.4
tt0094772	4.9
tt0094773	7.4
tt0094774	6.3
tt0094777	7.1
tt0094779	4.5
tt0094781	5.7
tt0094783	6.1
tt0094784	7.1
tt0094785	3.9
tt0094786	5.9
tt0094787	6.1
tt0094788	7.2
tt0094789	5.4
tt0094790	6.3
tt0094792	4.9
tt0094793	6.6
tt0094794	5.2
tt0094795	3.6
tt0094797	7.2
tt0094798	5.2
tt0094799	5.7
tt0094804	6.5
tt0094805	6.6
tt0094806	5.6
tt0094807	6.6
tt0094810	5.3
tt0094811	5.1
tt0094812	7.1
tt0094813	5
tt0094814	8.1
tt0094816	6.5
tt0094817	7.2
tt0094818	4.2
tt0094819	5.9
tt0094820	3.6
tt0094821	4.5
tt0094822	6.2
tt0094824	3.8
tt0094827	5.2
tt0094828	7.3
tt0094830	7.2
tt0094831	6.8
tt0094832	4.8
tt0094833	7.1
tt0094834	4.8
tt0094835	4.2
tt0094836	6.7
tt0094837	5.7
tt0094839	6.9
tt0094841	6.7
tt0094842	5.9
tt0094843	4.2
tt0094844	3.9
tt0094845	6.3
tt0094846	5
tt0094849	6.9
tt0094850	5.1
tt0094852	6
tt0094853	7.3
tt0094854	6.4
tt0094856	6.5
tt0094857	5.8
tt0094858	5.7
tt0094859	8.1
tt0094860	6.2
tt0094862	6.6
tt0094866	5.6
tt0094868	7.3
tt0094869	6.7
tt0094871	5.6
tt0094872	6.2
tt0094874	5
tt0094875	5.6
tt0094876	5.2
tt0094878	6.5
tt0094879	4.7
tt0094881	6.2
tt0094882	6.2
tt0094883	5.9
tt0094884	6.7
tt0094886	5.6
tt0094888	7
tt0094889	5.9
tt0094890	5.4
tt0094892	6.1
tt0094893	5.5
tt0094894	6.7
tt0094895	4.4
tt0094896	5
tt0094897	7
tt0094898	7.1
tt0094899	4.8
tt0094900	5.1
tt0094901	7.2
tt0094902	4.4
tt0094903	6
tt0094904	7.6
tt0094905	7.2
tt0094906	5.1
tt0094907	6
tt0094909	5.3
tt0094910	5.8
tt0094911	5.3
tt0094912	5.4
tt0094913	7.7
tt0094914	6.7
tt0094917	4.7
tt0094918	4.8
tt0094919	5.5
tt0094920	4.4
tt0094921	6.9
tt0094923	6.2
tt0094924	6.9
tt0094925	6.6
tt0094926	4.9
tt0094927	5.6
tt0094929	4.9
tt0094930	5.1
tt0094931	3.7
tt0094932	5.2
tt0094933	6.2
tt0094934	6.5
tt0094935	6.8
tt0094936	5.7
tt0094938	4.1
tt0094939	7.1
tt0094940	4.8
tt0094942	5.8
tt0094944	4.4
tt0094946	3.7
tt0094947	7.6
tt0094948	4.2
tt0094949	5.4
tt0094950	3.8
tt0094951	8
tt0094954	6.3
tt0094955	6
tt0094957	4.4
tt0094958	6.5
tt0094959	7.3
tt0094960	4.8
tt0094961	6
tt0094962	5.1
tt0094963	6.3
tt0094964	7.3
tt0094968	5.2
tt0094969	4.8
tt0094972	4.3
tt0094973	5.1
tt0094974	5.5
tt0094975	3.8
tt0094976	3.3
tt0094979	6.1
tt0094980	7.2
tt0094981	4.7
tt0094992	5.8
tt0094993	6.5
tt0094994	5.4
tt0094996	4.1
tt0094997	4.6
tt0094998	4.7
tt0095002	3.7
tt0095003	4.7
tt0095005	4.8
tt0095006	4.4
tt0095007	5.4
tt0095008	5.8
tt0095009	4.6
tt0095011	5.7
tt0095012	7.1
tt0095015	5.9
tt0095016	8.2
tt0095021	7.2
tt0095031	7.4
tt0095033	2.8
tt0095035	3.8
tt0095036	5.8
tt0095037	7.4
tt0095039	4.7
tt0095040	7.1
tt0095042	7.3
tt0095043	4
tt0095047	4.6
tt0095048	6.5
tt0095050	7
tt0095051	6.7
tt0095052	6.1
tt0095053	6.4
tt0095055	7.4
tt0095056	6.3
tt0095057	6.7
tt0095060	4.7
tt0095063	5.5
tt0095064	4.4
tt0095065	6.8
tt0095066	6.2
tt0095067	4.8
tt0095071	7
tt0095072	5.9
tt0095074	5.8
tt0095081	6
tt0095082	7.2
tt0095084	6.2
tt0095086	7.7
tt0095088	6.6
tt0095090	3.1
tt0095094	3.3
tt0095095	5.2
tt0095096	6.8
tt0095097	6.8
tt0095098	5.4
tt0095099	5.6
tt0095100	4.1
tt0095103	5.2
tt0095107	5.7
tt0095110	6.7
tt0095111	7.7
tt0095114	6.8
tt0095115	6.5
tt0095117	5.6
tt0095119	6.2
tt0095120	4.9
tt0095122	4.5
tt0095124	7
tt0095125	5.9
tt0095126	4.8
tt0095127	6.8
tt0095131	6.7
tt0095133	7.2
tt0095134	6.1
tt0095135	4.9
tt0095137	7
tt0095138	5.5
tt0095140	3.5
tt0095141	3.7
tt0095143	4.7
tt0095145	5.5
tt0095148	7.1
tt0095149	7
tt0095150	5.6
tt0095151	6.7
tt0095152	6.3
tt0095153	5.7
tt0095155	6.2
tt0095156	5.2
tt0095157	6.5
